Time	EEG_Fp1	EEG_Fp2	PPG
오후 1:49:52.224 	-0.000011	-0.000037	0.000912
오후 1:49:52.228 	-0.000047	-0.000060	0.000912
오후 1:49:52.228 	-0.000023	-0.000033	0.000912
오후 1:49:52.233 	-0.000016	-0.000017	0.000912
오후 1:49:52.233 	-0.000037	-0.000052	0.000912
오후 1:49:52.275 	-0.000065	-0.000063	0.000912
오후 1:49:52.275 	-0.000073	-0.000072	0.000912
오후 1:49:52.277 	-0.000071	-0.000064	0.000912
오후 1:49:52.277 	-0.000032	-0.000024	0.000912
오후 1:49:52.279 	-0.000052	-0.000044	0.000912
오후 1:49:52.279 	-0.000088	-0.000068	0.000912
오후 1:49:52.281 	-0.000031	-0.000014	0.000912
오후 1:49:52.281 	-0.000053	-0.000048	0.000912
오후 1:49:52.284 	-0.000058	-0.000045	0.000912
오후 1:49:52.284 	-0.000060	-0.000050	0.000912
오후 1:49:52.306 	-0.000038	-0.000037	0.000912
오후 1:49:52.306 	-0.000050	-0.000049	0.000912
오후 1:49:52.308 	-0.000038	-0.000033	0.000912
오후 1:49:52.308 	-0.000073	-0.000060	0.000912
오후 1:49:52.311 	-0.000086	-0.000080	0.000912
오후 1:49:52.311 	-0.000037	-0.000025	0.000912
오후 1:49:52.314 	-0.000059	-0.000038	0.000912
오후 1:49:52.314 	-0.000082	-0.000073	0.000912
오후 1:49:52.341 	-0.000073	-0.000051	0.000912
오후 1:49:52.341 	-0.000028	-0.000019	0.000912
오후 1:49:52.344 	-0.000052	-0.000038	0.000912
오후 1:49:52.344 	-0.000059	-0.000038	0.000912
오후 1:49:52.347 	-0.000084	-0.000075	0.000912
오후 1:49:52.347 	-0.000062	-0.000056	0.000912
오후 1:49:52.349 	-0.000065	-0.000061	0.000912
오후 1:49:52.349 	-0.000040	-0.000034	0.000912
오후 1:49:52.383 	-0.000071	-0.000061	0.000912
오후 1:49:52.383 	-0.000027	-0.000022	0.000912
오후 1:49:52.389 	-0.000011	-0.000018	0.000912
오후 1:49:52.389 	-0.000036	-0.000038	0.000912
오후 1:49:52.392 	-0.000028	-0.000030	0.000912
오후 1:49:52.392 	-0.000024	-0.000033	0.000912
오후 1:49:52.412 	-0.000000	-0.000011	0.000912
오후 1:49:52.412 	-0.000013	-0.000029	0.000912
오후 1:49:52.414 	0.000001	-0.000013	0.000912
오후 1:49:52.414 	-0.000003	-0.000024	0.000912
오후 1:49:52.417 	0.000009	-0.000014	0.000912
오후 1:49:52.417 	-0.000004	-0.000021	0.000912
오후 1:49:52.421 	-0.000014	-0.000021	0.000912
오후 1:49:52.421 	-0.000014	-0.000027	0.000912
오후 1:49:52.442 	-0.000001	-0.000009	0.000912
오후 1:49:52.442 	0.000016	0.000011	0.000912
오후 1:49:52.444 	0.000023	0.000012	0.000912
오후 1:49:52.444 	0.000021	0.000007	0.000912
오후 1:49:52.446 	0.000021	0.000019	0.000912
오후 1:49:52.446 	0.000017	0.000013	0.000912
오후 1:49:52.449 	0.000030	0.000017	0.000912
오후 1:49:52.449 	0.000007	0.000004	0.000912
오후 1:49:52.473 	-0.000002	-0.000006	0.000912
오후 1:49:52.473 	0.000024	0.000016	0.000912
오후 1:49:52.476 	0.000003	0.000002	0.000912
오후 1:49:52.476 	0.000010	0.000000	0.000912
오후 1:49:52.479 	0.000028	0.000012	0.000912
오후 1:49:52.479 	0.000038	0.000019	0.000912
오후 1:49:52.481 	0.000033	0.000017	0.000912
오후 1:49:52.481 	0.000021	0.000000	0.000912
오후 1:49:52.506 	0.000039	0.000017	0.000912
오후 1:49:52.506 	0.000059	0.000030	0.000912
오후 1:49:52.508 	0.000059	0.000022	0.000912
오후 1:49:52.508 	0.000045	0.000015	0.000912
오후 1:49:52.511 	0.000055	0.000025	0.000912
오후 1:49:52.511 	0.000047	0.000021	0.000912
오후 1:49:52.514 	0.000069	0.000037	0.000912
오후 1:49:52.514 	0.000051	0.000022	0.000912
오후 1:49:52.516 	0.000044	0.000016	0.000912
오후 1:49:52.516 	0.000048	0.000033	0.000912
오후 1:49:52.543 	0.000041	0.000026	0.000912
오후 1:49:52.543 	0.000062	0.000048	0.000912
오후 1:49:52.545 	0.000044	0.000024	0.000912
오후 1:49:52.545 	0.000055	0.000038	0.000912
오후 1:49:52.548 	0.000063	0.000042	0.000912
오후 1:49:52.548 	0.000066	0.000049	0.000912
오후 1:49:52.553 	0.000062	0.000041	0.000912
오후 1:49:52.553 	0.000047	0.000026	0.000912
오후 1:49:52.578 	0.000065	0.000044	0.000912
오후 1:49:52.578 	0.000083	0.000056	0.000912
오후 1:49:52.581 	0.000044	0.000014	0.000912
오후 1:49:52.581 	0.000075	0.000038	0.000912
오후 1:49:52.584 	0.000095	0.000054	0.000912
오후 1:49:52.584 	0.000068	0.000032	0.000912
오후 1:49:52.593 	0.000094	0.000056	0.000912
오후 1:49:52.593 	0.000074	0.000050	0.000912
오후 1:49:52.627 	0.000075	0.000063	0.000912
오후 1:49:52.627 	0.000089	0.000062	0.000912
오후 1:49:52.628 	0.000044	0.000030	0.000912
오후 1:49:52.628 	0.000035	0.000021	0.000912
오후 1:49:52.632 	0.000038	0.000030	0.000912
오후 1:49:52.632 	0.000067	0.000059	0.000912
오후 1:49:52.635 	0.000080	0.000063	0.000912
오후 1:49:52.635 	0.000044	0.000021	0.000912
오후 1:49:52.660 	0.000045	0.000013	0.000912
오후 1:49:52.660 	0.000061	0.000034	0.000912
오후 1:49:52.665 	0.000058	0.000038	0.000912
오후 1:49:52.665 	0.000053	0.000023	0.000912
오후 1:49:52.667 	0.000069	0.000041	0.000912
오후 1:49:52.667 	0.000061	0.000044	0.000912
오후 1:49:52.671 	0.000079	0.000049	0.000912
오후 1:49:52.671 	0.000076	0.000036	0.000912
오후 1:49:52.692 	0.000072	0.000034	0.000912
오후 1:49:52.692 	0.000068	0.000044	0.000912
오후 1:49:52.695 	0.000072	0.000046	0.000912
오후 1:49:52.695 	0.000063	0.000052	0.000912
오후 1:49:52.698 	0.000056	0.000042	0.000912
오후 1:49:52.698 	0.000057	0.000041	0.000912
오후 1:49:52.700 	0.000070	0.000063	0.000912
오후 1:49:52.700 	0.000062	0.000052	0.000912
오후 1:49:52.736 	0.000072	0.000059	0.000912
오후 1:49:52.736 	0.000072	0.000049	0.000912
오후 1:49:52.739 	0.000079	0.000067	0.000912
오후 1:49:52.739 	0.000110	0.000082	0.000912
오후 1:49:52.743 	0.000084	0.000058	0.000912
오후 1:49:52.743 	0.000098	0.000075	0.000912
오후 1:49:52.745 	0.000089	0.000073	0.000912
오후 1:49:52.745 	0.000088	0.000062	0.000912
오후 1:49:52.783 	0.000089	0.000066	0.000912
오후 1:49:52.783 	0.000060	0.000045	0.000912
오후 1:49:52.787 	0.000075	0.000064	0.000912
오후 1:49:52.787 	0.000075	0.000063	0.000912
오후 1:49:52.791 	0.000054	0.000046	0.000912
오후 1:49:52.791 	0.000059	0.000046	0.000912
오후 1:49:52.814 	0.000065	0.000056	0.000912
오후 1:49:52.814 	0.000073	0.000063	0.000912
오후 1:49:52.816 	0.000082	0.000067	0.000912
오후 1:49:52.816 	0.000055	0.000045	0.000912
오후 1:49:52.819 	0.000040	0.000038	0.000912
오후 1:49:52.819 	0.000074	0.000069	0.000912
오후 1:49:52.822 	0.000077	0.000072	0.000912
오후 1:49:52.822 	0.000073	0.000059	0.000912
오후 1:49:52.830 	0.000066	0.000051	0.000912
오후 1:49:52.830 	0.000071	0.000059	0.000912
오후 1:49:52.865 	0.000081	0.000082	0.000912
오후 1:49:52.865 	0.000072	0.000068	0.000912
오후 1:49:52.868 	0.000061	0.000061	0.000912
오후 1:49:52.868 	0.000071	0.000069	0.000912
오후 1:49:52.871 	0.000067	0.000062	0.000912
오후 1:49:52.871 	0.000087	0.000086	0.000912
오후 1:49:52.874 	0.000082	0.000072	0.000912
오후 1:49:52.874 	0.000093	0.000084	0.000912
오후 1:49:52.876 	0.000090	0.000076	0.000912
오후 1:49:52.876 	0.000088	0.000066	0.000912
오후 1:49:52.896 	0.000080	0.000076	0.000912
오후 1:49:52.896 	0.000085	0.000079	0.000912
오후 1:49:52.899 	0.000103	0.000094	0.000912
오후 1:49:52.899 	0.000107	0.000095	0.000912
오후 1:49:52.901 	0.000087	0.000066	0.000912
오후 1:49:52.901 	0.000076	0.000061	0.000912
오후 1:49:52.904 	0.000096	0.000072	0.000912
오후 1:49:52.904 	0.000097	0.000074	0.000912
오후 1:49:52.927 	0.000074	0.000050	0.000912
오후 1:49:52.927 	0.000082	0.000070	0.000912
오후 1:49:52.930 	0.000101	0.000084	0.000912
오후 1:49:52.930 	0.000105	0.000087	0.000912
오후 1:49:52.932 	0.000078	0.000069	0.000912
오후 1:49:52.932 	0.000062	0.000057	0.000912
오후 1:49:52.934 	0.000068	0.000053	0.000912
오후 1:49:52.934 	0.000092	0.000076	0.000912
오후 1:49:52.958 	0.000083	0.000072	0.000912
오후 1:49:52.958 	0.000093	0.000068	0.000912
오후 1:49:52.960 	0.000099	0.000072	0.000912
오후 1:49:52.960 	0.000106	0.000080	0.000912
오후 1:49:52.963 	0.000099	0.000080	0.000912
오후 1:49:52.963 	0.000104	0.000084	0.000912
오후 1:49:52.965 	0.000095	0.000074	0.000912
오후 1:49:52.965 	0.000106	0.000082	0.000912
오후 1:49:52.988 	0.000088	0.000060	0.000912
오후 1:49:52.988 	0.000071	0.000058	0.000912
오후 1:49:52.991 	0.000079	0.000069	0.000912
오후 1:49:52.991 	0.000084	0.000072	0.000912
오후 1:49:52.994 	0.000098	0.000089	0.000912
오후 1:49:52.994 	0.000102	0.000084	0.000912
오후 1:49:52.997 	0.000081	0.000060	0.000912
오후 1:49:52.997 	0.000116	0.000101	0.000912
오후 1:49:53.027 	0.000128	0.000113	0.000912
오후 1:49:53.027 	0.000114	0.000098	0.000912
오후 1:49:53.030 	0.000101	0.000073	0.000912
오후 1:49:53.030 	0.000093	0.000068	0.000912
오후 1:49:53.033 	0.000112	0.000093	0.000912
오후 1:49:53.033 	0.000108	0.000080	0.000912
오후 1:49:53.035 	0.000094	0.000071	0.000912
오후 1:49:53.035 	0.000084	0.000068	0.000912
오후 1:49:53.060 	0.000084	0.000060	0.000912
오후 1:49:53.060 	0.000081	0.000071	0.000912
오후 1:49:53.062 	0.000084	0.000049	0.000912
오후 1:49:53.062 	0.000085	0.000057	0.000912
오후 1:49:53.064 	0.000086	0.000055	0.000912
오후 1:49:53.064 	0.000106	0.000076	0.000912
오후 1:49:53.067 	0.000096	0.000070	0.000912
오후 1:49:53.067 	0.000096	0.000060	0.000912
오후 1:49:53.075 	0.000103	0.000080	0.000912
오후 1:49:53.075 	0.000095	0.000076	0.000912
오후 1:49:53.095 	0.000086	0.000068	0.000912
오후 1:49:53.095 	0.000071	0.000058	0.000912
오후 1:49:53.098 	0.000068	0.000053	0.000912
오후 1:49:53.098 	0.000082	0.000069	0.000912
오후 1:49:53.101 	0.000081	0.000068	0.000912
오후 1:49:53.101 	0.000075	0.000059	0.000912
오후 1:49:53.105 	0.000068	0.000046	0.000912
오후 1:49:53.105 	0.000070	0.000050	0.000912
오후 1:49:53.129 	0.000080	0.000053	0.000912
오후 1:49:53.129 	0.000069	0.000038	0.000912
오후 1:49:53.133 	0.000082	0.000053	0.000912
오후 1:49:53.133 	0.000074	0.000056	0.000912
오후 1:49:53.136 	0.000083	0.000062	0.000912
오후 1:49:53.136 	0.000067	0.000054	0.000912
오후 1:49:53.158 	0.000066	0.000052	0.000912
오후 1:49:53.158 	0.000059	0.000042	0.000912
오후 1:49:53.225 	0.000099	0.000090	0.000912
오후 1:49:53.225 	0.000089	0.000081	0.000912
오후 1:49:53.234 	0.000063	0.000054	0.000912
오후 1:49:53.234 	0.000046	0.000034	0.000912
오후 1:49:53.256 	0.000082	0.000070	0.000912
오후 1:49:53.256 	0.000099	0.000089	0.000912
오후 1:49:53.258 	0.000101	0.000092	0.000912
오후 1:49:53.258 	0.000068	0.000062	0.000912
오후 1:49:53.260 	0.000079	0.000068	0.000912
오후 1:49:53.260 	0.000083	0.000073	0.000912
오후 1:49:53.263 	0.000093	0.000067	0.000912
오후 1:49:53.263 	0.000067	0.000043	0.000912
오후 1:49:53.265 	0.000080	0.000054	0.000912
오후 1:49:53.265 	0.000076	0.000052	0.000912
오후 1:49:53.288 	0.000092	0.000072	0.000912
오후 1:49:53.288 	0.000080	0.000048	0.000912
오후 1:49:53.290 	0.000087	0.000044	0.000912
오후 1:49:53.290 	0.000071	0.000023	0.000912
오후 1:49:53.293 	0.000095	0.000057	0.000912
오후 1:49:53.293 	0.000085	0.000043	0.000912
오후 1:49:53.295 	0.000088	0.000032	0.000912
오후 1:49:53.295 	0.000095	0.000042	0.000912
오후 1:49:53.333 	0.000082	0.000042	0.000912
오후 1:49:53.333 	0.000074	0.000042	0.000912
오후 1:49:53.336 	0.000075	0.000037	0.000912
오후 1:49:53.336 	0.000091	0.000054	0.000912
오후 1:49:53.338 	0.000084	0.000063	0.000912
오후 1:49:53.338 	0.000077	0.000068	0.000912
오후 1:49:53.340 	0.000069	0.000050	0.000912
오후 1:49:53.340 	0.000084	0.000059	0.000912
오후 1:49:53.342 	0.000101	0.000077	0.000912
오후 1:49:53.342 	0.000081	0.000055	0.000912
오후 1:49:53.350 	0.000093	0.000066	0.000912
오후 1:49:53.350 	0.000072	0.000050	0.000912
오후 1:49:53.382 	0.000101	0.000078	0.000912
오후 1:49:53.382 	0.000090	0.000069	0.000912
오후 1:49:53.384 	0.000067	0.000054	0.000912
오후 1:49:53.384 	0.000076	0.000062	0.000912
오후 1:49:53.386 	0.000085	0.000072	0.000912
오후 1:49:53.386 	0.000066	0.000052	0.000912
오후 1:49:53.388 	0.000076	0.000059	0.000912
오후 1:49:53.388 	0.000083	0.000065	0.000912
오후 1:49:53.391 	0.000100	0.000074	0.000912
오후 1:49:53.391 	0.000112	0.000087	0.000912
오후 1:49:53.426 	0.000092	0.000072	0.000912
오후 1:49:53.426 	0.000076	0.000054	0.000912
오후 1:49:53.428 	0.000079	0.000065	0.000912
오후 1:49:53.428 	0.000106	0.000085	0.000912
오후 1:49:53.431 	0.000100	0.000087	0.000912
오후 1:49:53.431 	0.000080	0.000062	0.000912
오후 1:49:53.434 	0.000077	0.000063	0.000912
오후 1:49:53.434 	0.000086	0.000071	0.000912
오후 1:49:53.441 	0.000088	0.000070	0.000912
오후 1:49:53.441 	0.000073	0.000063	0.000912
오후 1:49:53.444 	0.000065	0.000047	0.000912
오후 1:49:53.444 	0.000084	0.000078	0.000912
오후 1:49:53.447 	0.000070	0.000051	0.000912
오후 1:49:53.447 	0.000059	0.000043	0.000912
오후 1:49:53.449 	0.000057	0.000045	0.000912
오후 1:49:53.449 	0.000098	0.000071	0.000912
오후 1:49:53.469 	0.000101	0.000078	0.000912
오후 1:49:53.469 	0.000138	0.000098	0.000912
오후 1:49:53.471 	0.000086	0.000055	0.000912
오후 1:49:53.471 	0.000076	0.000043	0.000912
오후 1:49:53.472 	0.000075	0.000047	0.000912
오후 1:49:53.472 	0.000109	0.000091	0.000912
오후 1:49:53.475 	0.000050	0.000019	0.000912
오후 1:49:53.475 	0.000056	0.000038	0.000912
오후 1:49:53.476 	0.000082	0.000055	0.000912
오후 1:49:53.476 	0.000115	0.000082	0.000912
오후 1:49:53.478 	0.000092	0.000055	0.000912
오후 1:49:53.478 	0.000080	0.000050	0.000912
오후 1:49:53.491 	0.000092	0.000067	0.000912
오후 1:49:53.491 	0.000084	0.000055	0.000912
오후 1:49:53.527 	0.000078	0.000052	0.000912
오후 1:49:53.527 	0.000076	0.000053	0.000912
오후 1:49:53.529 	0.000090	0.000058	0.000912
오후 1:49:53.529 	0.000121	0.000109	0.000912
오후 1:49:53.531 	0.000096	0.000078	0.000912
오후 1:49:53.531 	0.000073	0.000046	0.000912
오후 1:49:53.555 	0.000083	0.000051	0.000912
오후 1:49:53.555 	0.000084	0.000058	0.000912
오후 1:49:53.557 	0.000079	0.000065	0.000912
오후 1:49:53.557 	0.000073	0.000061	0.000912
오후 1:49:53.558 	0.000060	0.000042	0.000912
오후 1:49:53.558 	0.000094	0.000076	0.000912
오후 1:49:53.561 	0.000090	0.000062	0.000912
오후 1:49:53.561 	0.000083	0.000051	0.000912
오후 1:49:53.563 	0.000068	0.000030	0.000912
오후 1:49:53.563 	0.000070	0.000029	0.000912
오후 1:49:53.573 	0.000107	0.000079	0.000912
오후 1:49:53.573 	0.000076	0.000036	0.000912
오후 1:49:53.598 	0.000053	0.000026	0.000912
오후 1:49:53.598 	0.000070	0.000042	0.000912
오후 1:49:53.599 	0.000097	0.000060	0.000912
오후 1:49:53.599 	0.000081	0.000049	0.000912
오후 1:49:53.602 	0.000083	0.000055	0.000912
오후 1:49:53.602 	0.000079	0.000048	0.000912
오후 1:49:53.604 	0.000085	0.000071	0.000912
오후 1:49:53.604 	0.000057	0.000043	0.000912
오후 1:49:53.607 	0.000057	0.000036	0.000912
오후 1:49:53.607 	0.000043	0.000010	0.000912
오후 1:49:53.616 	0.000079	0.000049	0.000912
오후 1:49:53.616 	0.000077	0.000038	0.000912
오후 1:49:53.672 	0.000080	0.000050	0.000912
오후 1:49:53.672 	0.000056	0.000030	0.000912
오후 1:49:53.676 	0.000080	0.000057	0.000912
오후 1:49:53.676 	0.000080	0.000059	0.000912
오후 1:49:53.678 	0.000076	0.000054	0.000912
오후 1:49:53.678 	0.000058	0.000032	0.000912
오후 1:49:53.680 	0.000091	0.000069	0.000912
오후 1:49:53.680 	0.000084	0.000066	0.000912
오후 1:49:53.710 	0.000084	0.000049	0.000912
오후 1:49:53.710 	0.000048	0.000030	0.000912
오후 1:49:53.712 	0.000047	0.000036	0.000912
오후 1:49:53.712 	0.000072	0.000066	0.000912
오후 1:49:53.714 	0.000055	0.000056	0.000912
오후 1:49:53.714 	0.000053	0.000035	0.000912
오후 1:49:53.717 	0.000054	0.000038	0.000912
오후 1:49:53.717 	0.000079	0.000050	0.000912
오후 1:49:53.720 	0.000077	0.000053	0.000912
오후 1:49:53.720 	0.000067	0.000046	0.000912
오후 1:49:53.745 	0.000086	0.000061	0.000912
오후 1:49:53.745 	0.000093	0.000066	0.000912
오후 1:49:53.750 	0.000054	0.000030	0.000912
오후 1:49:53.750 	0.000075	0.000042	0.000912
오후 1:49:53.754 	0.000075	0.000041	0.000912
오후 1:49:53.754 	0.000084	0.000055	0.000912
오후 1:49:53.780 	0.000089	0.000060	0.000912
오후 1:49:53.780 	0.000076	0.000050	0.000912
오후 1:49:53.782 	0.000100	0.000058	0.000912
오후 1:49:53.782 	0.000091	0.000052	0.000912
오후 1:49:53.785 	0.000089	0.000051	0.000912
오후 1:49:53.785 	0.000078	0.000036	0.000912
오후 1:49:53.788 	0.000104	0.000058	0.000912
오후 1:49:53.788 	0.000089	0.000045	0.000912
오후 1:49:53.827 	0.000131	0.000083	0.000912
오후 1:49:53.827 	0.000106	0.000059	0.000912
오후 1:49:53.829 	0.000082	0.000046	0.000912
오후 1:49:53.829 	0.000086	0.000051	0.000912
오후 1:49:53.832 	0.000097	0.000049	0.000912
오후 1:49:53.832 	0.000107	0.000068	0.000912
오후 1:49:53.835 	0.000078	0.000037	0.000912
오후 1:49:53.835 	0.000077	0.000040	0.000912
오후 1:49:53.864 	0.000088	0.000059	0.000912
오후 1:49:53.864 	0.000095	0.000063	0.000912
오후 1:49:53.867 	0.000068	0.000041	0.000912
오후 1:49:53.867 	0.000065	0.000037	0.000912
오후 1:49:53.884 	0.000070	0.000039	0.000912
오후 1:49:53.884 	0.000106	0.000066	0.000912
오후 1:49:53.917 	0.000101	0.000062	0.000912
오후 1:49:53.917 	0.000096	0.000060	0.000912
오후 1:49:53.920 	0.000100	0.000057	0.000912
오후 1:49:53.920 	0.000121	0.000081	0.000912
오후 1:49:53.921 	0.000110	0.000061	0.000912
오후 1:49:53.921 	0.000117	0.000068	0.000912
오후 1:49:53.923 	0.000089	0.000035	0.000912
오후 1:49:53.923 	0.000104	0.000067	0.000912
오후 1:49:53.925 	0.000108	0.000067	0.000912
오후 1:49:53.925 	0.000094	0.000048	0.000912
오후 1:49:53.927 	0.000072	0.000031	0.000912
오후 1:49:53.927 	0.000087	0.000049	0.000912
오후 1:49:53.946 	0.000111	0.000077	0.000912
오후 1:49:53.946 	0.000086	0.000053	0.000912
오후 1:49:53.949 	0.000079	0.000050	0.000912
오후 1:49:53.949 	0.000059	0.000029	0.000912
오후 1:49:53.951 	0.000107	0.000081	0.000912
오후 1:49:53.951 	0.000088	0.000068	0.000912
오후 1:49:53.953 	0.000089	0.000071	0.000912
오후 1:49:53.953 	0.000065	0.000047	0.000912
오후 1:49:53.956 	0.000094	0.000074	0.000912
오후 1:49:53.956 	0.000111	0.000081	0.000912
오후 1:49:53.977 	0.000089	0.000046	0.000912
오후 1:49:53.977 	0.000089	0.000048	0.000912
오후 1:49:53.980 	0.000088	0.000055	0.000912
오후 1:49:53.980 	0.000096	0.000059	0.000912
오후 1:49:53.983 	0.000097	0.000051	0.000912
오후 1:49:53.983 	0.000081	0.000039	0.000912
오후 1:49:53.996 	0.000087	0.000058	0.000912
오후 1:49:53.996 	0.000098	0.000059	0.000912
오후 1:49:54.039 	0.000082	0.000044	0.000912
오후 1:49:54.039 	0.000068	0.000028	0.000912
오후 1:49:54.042 	0.000088	0.000039	0.000912
오후 1:49:54.042 	0.000089	0.000044	0.000912
오후 1:49:54.045 	0.000105	0.000068	0.000912
오후 1:49:54.045 	0.000089	0.000049	0.000912
오후 1:49:54.048 	0.000092	0.000048	0.000912
오후 1:49:54.048 	0.000099	0.000059	0.000912
오후 1:49:54.067 	0.000090	0.000042	0.000912
오후 1:49:54.067 	0.000083	0.000054	0.000912
오후 1:49:54.070 	0.000071	0.000031	0.000912
오후 1:49:54.070 	0.000096	0.000056	0.000912
오후 1:49:54.073 	0.000073	0.000036	0.000912
오후 1:49:54.073 	0.000044	-0.000001	0.000912
오후 1:49:54.075 	0.000037	-0.000006	0.000912
오후 1:49:54.075 	0.000059	0.000022	0.000912
오후 1:49:54.096 	0.000101	0.000067	0.000912
오후 1:49:54.096 	0.000097	0.000051	0.000912
오후 1:49:54.098 	0.000049	0.000013	0.000912
오후 1:49:54.098 	0.000078	0.000034	0.000912
오후 1:49:54.101 	0.000089	0.000046	0.000912
오후 1:49:54.101 	0.000098	0.000056	0.000912
오후 1:49:54.106 	0.000051	0.000019	0.000912
오후 1:49:54.106 	0.000068	0.000029	0.000912
오후 1:49:54.126 	0.000092	0.000053	0.000912
오후 1:49:54.126 	0.000104	0.000060	0.000912
오후 1:49:54.129 	0.000065	0.000020	0.000912
오후 1:49:54.129 	0.000078	0.000044	0.000912
